Question ID,GPT Response,Ground Truth Answer,Prompt
9ab966100bdd11eba7f7acde48001122,Vienna,Commercy,"The Bloody Farm
The Bloody Farm( Turkish: Kanlı Çiftlik) is a 1953 Turkish drama film directed by Faruk Kenç.

Angelin Preljocaj
Angelin Preljoçaj( born 19 January 1957) is a French dancer and choreographer of contemporary dance.

Yusifbəyli
Yusifbəyli( also, Yusifbeyli and Usubbeyli) is a village in the Qubadli Rayon of Azerbaijan.

Where was the place of death of Princess Anne Charlotte Of Lorraine's mother?"
6a16f4d608e611ebbda5ac1f6bf848b6,Pierre Gauvreau was born first.,Tit Liviu Chinezu,"House of Darkness (disambiguation)
House of Darkness may refer to:

Troy Archer
James Troy Archer (January 16, 1955June 22, 1979) was an American football defensive tackle who played three seasons in the National Football League for the New York Giants. He began playing football at age six after his father forged his birth certificate to show he was eight years old.

The Millionaire Recruit
The Millionaire Recruit (Finnish: Miljonäärimonni) is a 1953 Finnish comedy film directed by Roland af Hällström and starring Lasse Pöysti, Sakari Halonen and Pentti Viljanen.

Who was born first out of Pierre Gauvreau and Tit Liviu Chinezu?"
8109b3800bda11eba7f7acde48001122,Countess Sylvie de Lannoy - November 28,17 November 1845,"Tapan Sinha
Tapan Sinha (2 October 1924 – 15 January 2009) was one of the most prominent Indian film directors of his time forming a legendary quartet with Satyajit Ray, Ritwik Ghatak and Mrinal Sen. He was primarily a Bengali filmmaker who worked both in Hindi cinema and Bengali cinema, directing films like ""Kabuliwala"" (1957), ""Louha-KapatSagina Mahato"" (1970), ""Apanjan"" (1968), ""Kshudhita Pashan"" and children's film ""Safed Haathi"" (1978) and ""Aaj Ka Robinhood"". Sinha started his career in 1946, as a sound engineer with New Theatres film production house in Kolkata, then in 1950 left for England where he worked at Pinewood Studios for next two years, before returning home to start his six decade long career in Indian cinema, making films in Bengali, Hindi and Oriya languages, straddling genres from social realism, family drama, labor rights, to children's fantasy films. He was one of the acclaimed filmmakers of Parallel Cinema movement of India.

Grand Duke Michael Mikhailovich of Russia
Grand Duke Michael Mikhailovich of Russia (Russian: Михаил Михайлович; 16 October 1861 – 26 April 1929) was a son of Grand Duke Michael Nicolaievich of Russia and a grandson of Tsar Nicholas I of Russia. He was raised in the Caucasus, where he lived between 1862 and 1881 with his family, and was educated by private tutors. As Romanov tradition demanded, he followed a military career. He served in the Russo-Turkish War in 1877, became a Colonel and was adjutant at the Imperial court. In 1891 he contracted a morganatic marriage with Countess Sophie von Merenberg, a morganatic daughter of Prince Nicholas William of Nassau and a granddaughter of the Russian poet Alexander Pushkin. For contracting this marriage without permission, Emperor Alexander III of Russia, stripped him of his military titles and banished the couple from Russia. For some years he lived in Wiesbaden, Nassau and in Cannes. He settled permanently in England in 1900, leasing Keele Hall in Staffordshire and later Kenwood House on the outskirts of London. He became a prominent member of British society, one of his daughters marrying into the British aristocracy and another marrying a great-grandson of Queen Victoria. He lost his fortune with the fall of the Russian monarchy in 1918. Three of his brothers were killed by the Bolsheviks, but he escaped the Russian Revolution because he was living abroad. He spent his last years living under reduced circumstances with the financial help of his son-in-law Sir Harold Wernher.

The Four (film)
The Four is a 2012 Chinese- Hong Kong"" wuxia"" film directed by Gordon Chan and Janet Chun. It is the first film adaptation of Woon Swee Oan's novel series"" Si Da Ming Bu""( 四大名捕;"" The Four Great Constables""), which has previously been adapted to a television series. In all adaptations and interpretations, the nicknames of the Four remained the same — Emotionless, Iron Hands, Life Snatcher and Cold Blood. They dedicated their special skills to the service of their chief, Master Zhuge, in solving crimes and apprehending powerful criminals. The film is the first in an announced trilogy, the second instalment of which started shooting in 2012. "" The Four II"" was released on December 6, 2013. The last film,"" The Four III"", was released on August 22, 2014.

When is Princess Joséphine Marie Of Belgium's mother's birthday?"
5d46fb540baf11ebab90acde48001122,Princess Isabel of Bourbon-Two Sicilies.,Elisabeth Farnese,"Deep Run (Springers Brook)
Deep Run is a tributary of Springers Brook in Burlington County, New Jersey in the United States.

Political corruption
The United States accused Manuel Noriega's government in Panama of being a ""narcokleptocracy"", a corrupt government profiting on illegal drug trade. Later the U.S. invaded Panama and captured Noriega.

The Ghost Falls In Love
The Ghost Falls In Love( Spanish: El fantasma se enamora) is a 1953 Mexican comedy film directed by Rafael Portillo and starring Gloria Marín, Abel Salazar and Ramón Gay.

Who is Infante Philip, Duke Of Calabria's paternal grandmother?"
9affe3e40bdb11eba7f7acde48001122,Canada,Přerov,"Jürgen Scharf
Jürgen Scharf( born Salzwedel 15 September 1952) is a German regional politician( CDU). From April 2002 till 2011 he was the leader of the CDU group in the Saxony- Anhalt Regional Assembly.

Humme (Weser)
Humme is a river of Lower Saxony, Germany. Its source is at the border of North Rhine- Westphalia. It flows into the Weser near Hameln.

How to Boil a Frog
How to Boil a Frog is a 2010 Canadian eco-comedy documentary film written and directed by Jon Cooksey to show the consequences of too many people using up Earth resources and suggesting five ways that the filmmakers say people can save habitability on the Earth while improving their own lives at the same time.

Where was the place of death of the director of film We (1982 Film)?"
497c1bdb094911ebbdaeac1f6bf848b6,Sol Niger Within.,Sol Niger Within,"Fussball ist immer noch wichtig
"" Fussball ist immer noch wichtigFootball is still important"") is a song by Fettes Brot, Bela B. of Die Ärzte, Marcus Wiebusch of Kettcar and Carsten Friedrichs of Superpunk. It was written for the 2006 FIFA World Cup and is about reviving the belief in football. There is also an instrumental version of the song, only available as a digital download.

Nyanzale
Nyanzale is a camp for Internally Displaced People (IDPs) in the Masisi territory of North Kivu province, Democratic Republic of the Congo.

Aduri, Bam
Aduri( also Romanized as Ādūrī) is a village in Howmeh Rural District, in the Central District of Bam County, Kerman Province, Iran. At the 2006 census, its population was 120, in 34 families.

Which album came out first, Sol Niger Within or The Magic Place?"
ccf4967c0bdd11eba7f7acde48001122,United States,American,"Al Mar Knives
Al Mar Knives is a production knife company headquartered in Tualatin, Oregon, United States. Al Mar Knives was established in 1979 by Al Mar, and has a reputation for making tactical knives of innovative design. While headquartered in the United States, Al Mar Knives were made in Seki City Japan from 1979 to 2019.

Kevin Bigler
Kevin Bigler (born 5 October 1992) is a Swiss footballer who plays for FC Thun in the Swiss Super League.

Éric Le Sage
Éric Le Sage( born 15 June 1964 in Aix- en- Provence) is a contemporary French classical pianist.

Which country the director of film Downloaded (Film) is from?"
61e66a28086911ebbd5eac1f6bf848b6,No.,no,"List of forts in Pakistan
The following is a partial list of forts and castles in Pakistan:

Rodney Brooks
Rodney Allen Brooks( born 30 December 1954) is an Australian roboticist, Fellow of the Australian Academy of Science, author, and robotics entrepreneur, most known for popularizing the actionist approach to robotics. He was a Panasonic Professor of Robotics at the Massachusetts Institute of Technology and former director of the MIT Computer Science and Artificial Intelligence Laboratory. He is a founder and former Chief Technical Officer of iRobot and co- Founder, Chairman and Chief Technical Officer of Rethink Robotics( formerly Heartland Robotics). Outside the scientific community Brooks is also known for his appearance in a film featuring him and his work,"" Fast, Cheap& Out of Control"".

Ride Tonight!
Ride Tonight! (Swedish: Rid i natt) is a 1942 Swedish historical drama film directed by Gustaf Molander and starring Lars Hanson, Oscar Ljung, Gerd Hagman and Eva Dahlbeck. It is an adaptation of the 1941 novel ""Ride This Night"" by Vilhelm Moberg. The film, like the original novel, alluded directly to events in occupied Europe during the Second World War and helped to bolster anti-Nazi sentiment in neutral Sweden.

Are The Finches and She Drew The Gun both from the same country?"
ded710180bdd11eba7f7acde48001122,Naples,Neapolitan,"Ryan Kelly (comics)
Ryan Kelly( born January 29, 1976) is an American comic book artist, known for his work on books such as"" Lucifer"" and"" Local"".

Mary Lambert (director)
Mary Lambert (born October 13, 1951) is an American director. She has directed music videos, television episodes and feature films, mainly in the horror genre.

Wake Up Screaming
Wake Up Screaming( or variants) may refer to:

Where did Joanna, Duchess Of Durazzo's mother die?"
91e7e3780baf11ebab90acde48001122,Kim Jong-il.,Kim Jong-il,"Rigan County
Rigan County is a county in Kerman Province in Iran. The capital of the county is Mohammadabad. It was separated from Bam County in 2009. At the 2006 census, the county's population was 53,059 in 11,380 families. The county is subdivided into two districts( bakhsh): the Central District and Gonbaki District. The county has two cities: Mohammadabad and Mohammadabad -e Gonbaki.

Alvand, Zanjan
Alvand( also Romanized as Alwand; also known as Alband and El’vend) is a village in Alvand Rural District, in the Central District of Khorramdarreh County, Zanjan Province, Iran. At the 2006 census, its population was 430, in 85 families.

Atkarsk
Atkarsk is a town in Saratov Oblast, Russia, located at the confluence of the Atkara and Medveditsa Rivers, northwest of Saratov, the administrative center of the oblast. Population:

Who is the father-in-law of Ri Sol-Ju?"
12f91576089111ebbd72ac1f6bf848b6,All The Sins Of The Earth,All The Sins Of The Earth,"María José Pérez (athlete)
María José Pérez Moreno( born 12 June 1992) is a Spanish runner competing primarily in the 3000 metres steeplechase. She represented her country at the 2017 World Championships without qualifying for the final.

Love Drunk (Loick Essien song)
""Love Drunk"" is the debut single by R&B singer Loick Essien, it features uncredited vocals from Labrinth. It is the first single released from his upcoming debut album ""Identity"". It was released on 12 September 2010 on Sony Music Entertainment. The song entered the UK Singles Chart at number 57. The remix version features British rapper Bashy.

I Don't Wanna Care Right Now
""I Don't Wanna Care Right Now"" is a song by American rapper Lupe Fiasco, featuring MDMA. The song appears on his third studio album ""Lasers"".

Which film has the director died later, All The Sins Of The Earth or Women In The Wind?"
990a177a08a311ebbd7bac1f6bf848b6,Patrik Lácha,Brad Booth,"DAR Constitution Hall
The hall was designed by architect John Russell Pope and is located at 1776 D Street NW, just east of the Department of the Interior, between the American Red Cross and the Organization of American States, across from the Ellipse in front of the White House. The hall seats 3,702, with 2,208 in the tiers and 1,234 on the orchestra level. Additionally, 52 boxes (containing five seats each) separate the orchestra from the tiers, including one Presidential box.

William Rose Benét
William Rose Benét (February 2, 1886 – May 4, 1950) was an American poet, writer, and editor. He was the older brother of Stephen Vincent Benét.

Sevgiliye Son
"" Sevgiliye Son"" was the Turkish entry for the Eurovision Song Contest 2001. It was performed by Sedat Yüce. Sedat wore a white suit, and was accompanied by a violinist and a pianist, also dressed in white. The pianist was seated at a white piano. The song performed 15th on the night, following France's Natasha St- Pier with"" Je n'ai que mon âme"" and preceding the United Kingdom's Lindsay Dracass with"" No Dream Impossible"". At the close of voting, it had received 41 points, placing 11th in a field of 23. It was succeeded as Turkish representative at the 2002 contest by Buket Bengisu& Group Safir with"" Leylaklar Soldu Kalbinde"".

Who was born first, Patrik Lácha or Brad Booth?"
96bf78ee0bdb11eba7f7acde48001122,China,Öndörkhaan,"Cheryl Miller (actress)
Cheryl Lynn Miller( born February 4, 1943) is an American actress of film and television and a musician in her own right.

Decoder (band)
Decoder was an American post- hardcore, formed in 2010 in Florida and brought together by former members that made- up the bands VersaEmerge, Oceana, and Of Machines. Decoder were signed to Rise Records and released one album. The group performed mellow and slow tempoed post-rock and ambient- influenced instrumentals coupled with screamed vocals and heavy percussion. On March 1, 2012, the band changed their name from Decoder to Lead Hands, settling a lawsuit of the group's original name due to a band from New Jersey of the same name. However, shortly after the name change to Lead Hands, the band disbanded.

Mister Cory
Mister Cory is a 1957 American CinemaScope Eastmancolor film noir crime film directed by Blake Edwards and starring Tony Curtis, Martha Hyer, Charles Bickford and Kathryn Grant.

Where was the place of death of Lin Liguo's father?"
df6ec5f60bd911eba7f7acde48001122,"Los Angeles, California",New York,"Sport in Iran
Iran has achieved a significant victory in London 2012 Olympics. Iranian Team has won 12 medals including 4 Gold Medals. This is the best performance of a Middle Eastern country ever in the history of Summer Olympics.

Mr. Lee (song)
"" Mr. Lee"" is a 1957 single by The Bobbettes. The song peaked at number one on the CHUM Chart in 1957. It was included in Robert Christgau's"" Basic Record Library"" of 1950s and 1960s recordings, published in( 1981).

Martin Stapleton
Martin Stapleton( born 9 May 1983 in Rochdale, England), is an English mixed martial artist currently competing in the Lightweight division. A professional competitor since 2007, Stapleton has competed for Bellator, Cage Warriors, BAMMA and was a contestant on the The Ultimate Fighter representing Team UK. He is the former BAMMA World Lightweight Champion.

Where was the place of death of the director of film Valley Of The Giants (Film)?"
6edbf9d608a411ebbd7cac1f6bf848b6,Jonetani Ralulu,Jonetani Ralulu,"Nilu Doma Sherpa
Nilu Dolma Sherpa( 1985 – 1 July 2017) was a Nepali film director. She directed the film"" How Funny"", and earned accolades for her short title,"" kagaj"". She died in 2017 due to cardiac arrest.

Ken Hughes
Kenneth Graham ""Ken"" Hughes (19 January 1922 – 28 April 2001) was an English film director, writer and producer, who is best known as the co-writer and director of the children's film ""Chitty Chitty Bang Bang"" (1968).

Meymun Baz
Meymun Baz( also Romanized as Meymūn Bāz) is a village in Miyan Darband Rural District, in the Central District of Kermanshah County, Kermanshah Province, Iran. At the 2006 census, its population was 51, in 11 families.

Who is younger, Jonetani Ralulu or Andre Blay?"
58e236320baf11ebab90acde48001122,Javier Solana,Fernando García de Hita,"The Keg
The Keg is a Canadian - owned chain of steakhouse restaurants and bars located in Canada and the United States. The original ``The Keg and Cleaver ''restaurant was founded by George Tidball, in 1971, at a location in North Vancouver, British Columbia. By February 2018, The Keg had expanded to 160 locations in Canada and the United States, when Canadian food industry giant Cara Operations (now known as Recipe Unlimited) purchased the chain for $200 million, from then owners David Aisenstat (49%) and Fairfax Financial (51%). Aisenstat had been the sole owner from 1997 until 2014.

Gerd Bisheh, Chaharmahal and Bakhtiari
Gerd Bisheh( also Romanized as Gerd Bīsheh and Gerd- e Bīsheh; also known as Gerd Pīsheh and Gird- i- Bīsheh) is a village in Dowrahan Rural District, Gandoman District, Borujen County, Chaharmahal and Bakhtiari Province, Iran. At the 2006 census, its population was 47, in 14 families.

Bernhard Eriksson
Bernhard Eriksson( 19 April 1878 — 18 April 1952) was a Swedish social democratic politician. He was Minister for Naval Affairs in 1920 and Speaker of the Riksdags second chamber 1928- 1932.

Who is Fernando Rodríguez De Castro's paternal grandfather?"
76e8c33e096e11ebbdb0ac1f6bf848b6,Gran Torino,Rivaaj,"Kokë-Papaj
Kokë- Papaj is a settlement in the former Shkrel municipality, Shkodër County, northern Albania. At the 2015 local government reform it became part of the municipality Malësi e Madhe.

James Graham (gymnast)
James Graham was a British gymnast. He competed in the men's artistic individual all- around event at the 1908 Summer Olympics.

Le souvenir de ce jour
"" Le Souvenir de ce jour""( English:"" The Memory of This Day"") is a 2004 song recorded by the French artist Jenifer Bartoli. It was released in September 2004 as the second single from her second studio album,"" Le Passage"", on which it features as the second track. It is the second most successful single from this album in France and Belgium( Wallonia), behind the previous single,"" Ma Révolution"", although it had higher peak positions than this one.

Which film came out earlier, Gran Torino or Rivaaj?"
d88af85e085a11ebbd5cac1f6bf848b6,One Sunday Afternoon,Everybody'S Hobby,"Irene Pepperberg
Irene Maxine Pepperberg (born April 1, 1949 in Brooklyn, New York) is a scientist noted for her studies in animal cognition, particularly in relation to parrots. She is an adjunct professor of psychology at Brandeis University and a lecturer at Harvard University. Pepperberg also serves on the Advisory Council of METI (Messaging Extraterrestrial Intelligence). She is well known for her comparative studies into the cognitive fundamentals of language and communication, and was one of the first to work on language learning in animals other than human species (exemplified by the Washoe project), by extension to a bird species. Pepperberg is also active in wildlife conservation, especially in relation to parrots.

Rudolf Walther-Fein
Rudolf Walther-Fein (1875–1933) was an Austrian film director of the Silent and early sound era. He directed the first full sound film to be released in Germany "" It's You I Have Loved"" in 1929.

Pál Gerevich
Pál Gerevich (born 10 August 1948) is a Hungarian fencer, who won two Olympic bronze medals in the team sabre competitions. Pál Gerevich won the world championships in sabre fencing in 1977 and is currently coaching the Viennese fencing club Wiener Sportclub. He also was a member of the Hungarian team that won the world championships in 1973, 1978, 1981 and 1982, and won silver in 1975 and bronze in 1977. He was elected Hungarian Sportsman of the year in 1977. He is the son of legendary fencer Aladár Gerevich and Olympic medalist Erna Bogen-Bogáti. His grandfather Albert Bogen who competed for Austria at the 1912 Summer Olympics (winning a silver medal in team sabre) and for Hungary at the 1928 Summer Olympics.

Which film has the director who died first, Everybody'S Hobby or One Sunday Afternoon (1948 Film)?"
2bde31980bde11eba7f7acde48001122,Leo McCarey,American,"Sisowath Kossamak
Sisowath Kossamak (9 April 1904 – 27 April 1975) was the Queen consort of Cambodia by marriage to King Norodom Suramarit from 1955 to his death in 1960. She then became co-head of state with her only son, Norodom Sihanouk, from 1960 to 1970. Sisowath Kossamak was born Princess of Cambodia as the daughter of King Sisowath Monivong and his wife Norodom Kanviman Norleak Tevi. Her official title was Preah Mohasatreiyani Sisowath Monivong Kossamak Nearirath Serey Vathana . Upon the death of Monivong in 1941, Sihanouk took the throne. In 1955, he abdicated in favor of his father Suramarit, who then reigned for five years. After her husband's death, Kossamak became the symbol and representative of the monarchy while Sihanouk assumed a role equal to that of a monarch. Both were overthrown in a 1970 coup, and they went into exile in China. Kossamak died there in 1975.

Indiscreet (1931 film)
Indiscreet is a 1931 American pre-Code comedy film directed by Leo McCarey and starring Gloria Swanson and Ben Lyon. The screenplay by Buddy G. DeSylva, Lew Brown, and Ray Henderson, based on their story ""Obey That Impulse"", originally was written as a full-fledged musical, but only two songs - "" If You Haven't Got Love"" and ""Come to Me"" - remained when the film was released. The film is available on DVD.

Calaveritas, California
Calaveritas (""little skulls"" in Spanish; formerly, Upper Calaveritas) is an unincorporated community in Calaveras County, California. It sits on the banks of the Calaveritas Creek at an elevation of 1,109 feet (338 m) above sea level and is located at . The community is in ZIP code 95249 and area code 209.

Where was the director of film The Wedding Video (2003 Film) born?"
129b312e0baf11ebab90acde48001122,"William Gore, 2nd Baronet","Sir Paul Gore, 1st Baronet","Marilyn Quayle
Marilyn Tucker Quayle (born July 29, 1949) is an American lawyer and novelist. She is the wife of the 44th vice president of the United States, Dan Quayle, and served as the second lady of the United States from 1989 until 1993.

Pat Hawkins (cyclist)
Eleanor Patricia Hawkins( 22 May 1921 – 13 February 1991), better known as Pat Hawkins, was an Australian endurance cyclist from Victoria Park, Perth. In 1940, aged 18 and only 12 months into her cycling career, she set world records for"" 1,000 miles"" and"" Seven days"". She also set the Australian records for distance travelled in one, two, three, four, five, six and seven days, plus surpassing the Australian professional men's record. In February 1942, aged 20 years old, she claimed the world record for"" Distance covered in a year"" with a ride of, but one week later her claim was disallowed due to"" irregularities in the log sheets"".

William Louis, Prince of Anhalt-Köthen
William Louis of Anhalt- Köthen( 3 August 1638, in Köthen – 13 April 1665, in Köthen), was a German prince of the House of Ascania and ruler of the principality of Anhalt- Köthen. He was the second son of Louis I, Prince of Anhalt- Köthen, but second- born son of his second wife Sophie, daughter of Simon VI, Count of Lippe.

Who is Sir William Gore, 3Rd Baronet's paternal grandfather?"
43c8e38e0bde11eba7f7acde48001122,Maddalena Ghetti Bassani,Virginia Bourbon del Monte,"Grand Canary (film)
Grand Canary is a 1934 Fox film of A. J. Cronin's novel of the same title. The film was produced by Jesse L. Lasky and directed by Irving Cummings.

Dennis Parmenter
Dennis W. Parmenter( born December 27, 1950) is an American politician in the state of Iowa. Parmenter was born in Elkhart, Iowa and attended Iowa State University or Drake University. A Democrat, he served in the Iowa House of Representatives from 1999 to 2001( 62nd district).

The Green (Dartmouth College)
The Green (formally the College Green) is a grass-covered field and common space at the center of Dartmouth College, an Ivy League university located in Hanover, New Hampshire, United States. It was among the first parcels of land obtained by the College upon its founding in 1769, and is the only creation of the 18th century remaining at the center of the campus. After being cleared of pine trees, it initially served as a pasture and later as an athletic field for College sporting events. Today, it is a central location for rallies, celebrations, and demonstrations, and serves as a general, all-purpose recreation area. The College describes the Green as ""historic"" and as the ""emotional center"" of the institution.

Who is the mother of the founder of university Libera Università Internazionale Degli Studi Sociali Guido Carli?"
5750bfd20bdc11eba7f7acde48001122,Caillou.,Jean Harlow,"Aziz Fahmy
Abdel- Aziz Fahmy( date of birth 1914 and death 1991) was an Egyptian football goalkeeper who played for Egypt in the 1934 FIFA World Cup. He also played for Al- El Mokhtalat Club"" Zamalek"" S.C.

Abram M. Rothschild
Abram M. Rothschild or A.M. Rothschild ( 1853 – July 29, 1902) was an American businessman who founded the A.M. Rothschild Company.

Caillou
The series was originally broadcast in French in Canada, and the episodes were later translated into English, and re-runs in English began on PBS and PBS Kids Sprout in the United States. The original books were also in French. ""Caillou"" was designed primarily for toddlers. It was created by child developmental psychologists.

Who is the spouse of the director of film Worldly Goods?"
f6f9fbdc0bd911eba7f7acde48001122,Danish,Italy,"Eduards Veidenbaums
Eduards Veidenbaums( Glāznieki, Priekuļi parish, 3 October 1867 — Kalāči, Mūrmuiža parish, 24 May 1892) was a Latvian poet and translator. Most of his poetry was published posthumously.

Carl Gamborg-Andresen
He retired as a colonel in the United States Marine Corps during 1925, with more than 30 years of service. He died in 1936 in Seattle, Washington, and was buried at Arlington National Cemetery.

John B. Hawley
John Baldwin Hawley( February 9, 1831 – May 24, 1895) was a U.S. Representative from Illinois.

What nationality is the director of film Vortex (1976 Film)?"
33c3fd3e0bde11eba7f7acde48001122,Bad Soden,Brno,"Otto Haupt
Otto Haupt( born 5 March 1887 in Würzburg; died 10 November 1988 in Bad Soden) was a German Mathematician.

Joey Levine
Joey Levine( born May 29, 1947, New York City) is an American singer, songwriter and record producer of pop music, who has been active since 1966.

Chitty-Chitty-Bang-Bang
Chitty-Chitty-Bang-Bang: The Magical Car is a children's novel written by Ian Fleming for his son Caspar, with illustrations by John Burningham. It was initially published in three volumes, the first of which was released on 22 October 1964 by Jonathan Cape in London.

Where was the place of death of Elisabeth Of Moravia's mother?"
cd814a34088811ebbd6eac1f6bf848b6,George Hypolite,George Hypolite,"One Night at Susie's
One Night at Susie's is a 1930 all- talking pre-Code drama film released by First National Pictures and directed by John Francis Dillon. The movie stars Billie Dove and features Douglas Fairbanks Jr., Helen Ware and Tully Marshall.

FIS Freestyle World Ski Championships 1989
The 1989 FIS Freestyle World Ski Championships were held between March 1st and March 5th at the Oberjoch ski resort in then-West Germany. The World Championships featured both men's and women's events in the Moguls, Aerials, Acro Skiing and the Combined.

James Blake (musician)
James Blake Litherland (born 26 September 1988) is an English singer, songwriter, multi-instrumentalist and record producer from London. He first received recognition for a series of 2010 EPs including ""CMYK"" and ""Klavierwerke"", and he released his self-titled debut album in 2011 to critical praise. His second album ""Overgrown"" was released in 2013 and awarded the Mercury Prize. He released his third album ""The Colour in Anything"" in 2016. In 2019 his fourth album ""Assume Form"" was released and he won his first Grammy Awards with ""King's Dead"" as Best Rap Performance. During his career, he has collaborated with artists including Mount Kimbie and Bon Iver, and has contributed production work to artists including Kendrick Lamar, Beyoncé, Vince Staples, Frank Ocean, and Travis Scott. Blake has also released remix work under the alias Harmonimix.

Who was born later, Charles Burls or George Hypolite?"
421c46760bb011ebab90acde48001122,King Albert II,"Archduke Joseph, Palatine of Hungary","Zhong Jiaqi
Zhong Jiaqi( born 23 September 1999) is a Chinese field hockey player for the Chinese national team. She participated at the 2018 Women's Hockey World Cup. In December 2019, she was nominated for the FIH Rising Star of the Year Award.

Charles Stoddart
Colonel Charles Stoddart( 23 July 1806 in Ipswich – June 1842 in Bukhara) was a British officer and diplomat. He was a famous British agent in Central Asia during the period of the Great Game. Stoddart, the son of Major Stephen Stoddart( 1763 – 1812), was educated at Norwich School and later commissioned into the Royal Staff Corps from Royal Military College, Sandhurst, in 1823. Dispatched on a mission to persuade the Emir of Bukhara to free Russian slaves and sign a treaty of friendship with Britain, he was first arrested by the Emir Nasrullah Khan in 1838. In November 1841 Captain Arthur Conolly arrived in Bukhara with part of his remit to attempt to secure Stoddart's release. He was unsuccessful. Both men were executed on charges of spying for the British Empire on 24 June 1842. In 1845, the Rev Joseph Wolff, who had undertaken an expedition to discover the two officers' fate and who barely escaped with his life, published an extensive account of his travels in Central Asia which made Conolly and Stoddart household names in Britain for years to come. Stoddart is commemorated in the scientific name of a species of Sri Lankan lizard,"" Ceratophora stoddartii"".

News from Home
News from Home is a 1977 avant-garde documentary film directed by Chantal Akerman. The film consists of long takes of locations in New York City, set to Akerman's voice-over as she reads letters her mother sent her between 1971 and 1973, when the director lived in the city.

Who is the maternal grandfather of Princess Louise Of Belgium?"
2a06ac6808b311ebbd86ac1f6bf848b6,Tiny Times 3,Tiny Times 3,"Estadio Campeones del 36
The Estadio Municipal Campeones del 36 is a multi-use stadium in Sullana, Peru. It is used by the football team Alianza Atlético. The stadium holds 8,000 people and was built in 2000. It is a small stadium that is planned to be expanded.

Chung Shan Medical University
Chung Shan Medical University( CSMU) is a medical university located in South District, Taichung, Taiwan.

The Necklace
``The Necklace ''La Parure, illustration of the title page of the Gil Blas, 8 October 1893 Author Guy de Maupassant Original title`` La Parure'' Country France Genre (s) Short story Publication date 1884

Which film was released more recently, Horas Marcadas or Tiny Times 3?"
b583abd20baf11ebab90acde48001122,Christian Philipp Müller.,'Adud al-Dawla,"Smirnoff
Smirnoff (; Russian: [smʲɪrˈnof]) is a brand of vodka owned and produced by the British company Diageo. The Smirnoff brand began with a vodka distillery founded in Moscow by Pyotr Arsenievich Smirnov (1831–1898). It is now distributed in 130 countries and produced in several countries including Albania, Brazil, Honduras, India, Ireland, Italy, Latvia, Mongolia, the Philippines, the United Kingdom and the United States. Smirnoff products include vodka, flavoured vodka, and malt beverages. In March 2006, Diageo North America claimed that Smirnoff vodka was the best-selling distilled spirit brand in the world. In 2015 India's Officer's Choice overtook Smirnoff vodka to become the world's largest selling spirit brand. In 2014, Smirnoff  was chosen as the best selling vodka across the world.

Christian Philipp Müller
Christian Philipp Müller( born 2 November 1957) is a Swiss artist.

The Curious Case of Benjamin Button (film)
The film was released in North America on December 25, 2008 to positive reviews. The film went on to receive thirteen Academy Award nominations, including Best Picture, Best Director for Fincher, Best Actor for Pitt, and Best Supporting Actress for Taraji P. Henson, and won three, for Best Art Direction, Best Makeup, and Best Visual Effects.

Who is the paternal grandfather of Sultan Al-Dawla?"
3685f31a0bde11eba7f7acde48001122,Vienna University.,Academy of Fine Arts Vienna,"Ben Litfin
Ben Litfin( born 25 March 1995) is an Australian footballer who plays for Altona Magic in the NPL Victoria.

B. R. Ishara
Babu Ram Ishara( born Roshan Lal Sharma 7 September 1934 – 25 July 2012) was an Indian film director and screenwriter best known for his films of the 1970s. He filmed 35 Bollywood films between 1964 and 1996. He was much popular for his film"" Chetana"", Log Kya Kahengey, Milap, Man Jaiye, Ghar Ki Laaj, Woh Phir Ayegi, Sautela Bhai.doosra roop 1982

Pablo Ferrari
Pablo Augusto Ferrari( September 11, 1949) is an Argentinian mathematician, member of the Bernoulli Society, the Institute for Mathematical Statistics, the Brazilian Academy of Sciences, and the International Statistical Institute. He is also co-principal investigator at the Brazilian research center NeuroMat. Ferrari investigates probabilistic models of microscopic phenomena and macroscopic counterpart. He is the son of the contemporary conceptual artist León Ferrari.

Where did Mate Meštrović's father graduate from?"
9b03b5fc0bd911eba7f7acde48001122,Austria,Austrian,"Conor McKenna
Conor McKenna( born 28 March 1996) is an Australian rules footballer playing for the Essendon Football Club in the Australian Football League( AFL). McKenna was born in County Tyrone, Northern Ireland, and grew up in the village of Benburb near Dungannon. There he played Gaelic football for Eglish GAC and the Tyrone minors. In 2012, McKenna played a starring role in Tyrone's run to the All- Ireland Minor Football Championship Final. In December 2013, the then 18- year- old McKenna attracted interest from several AFL clubs when he was spotted at a talent combine in Ireland. Ten months later, on 3 October 2014, Essendon secured McKenna to a two- year deal as a Category B rookie. McKenna made his AFL debut against at the Melbourne Cricket Ground in round 22, 2015, and kicked a goal with his first kick. McKenna re-signed with Essendon at the end of 2017 with a new four- year contract.

Marianna Wiśniowiecka
Marianna Wiśniowiecka (1600 – February 1624) - Polish noblewoman (szlachcianka), the oldest daughter of Prince Konstanty Wiśniowiecki and Anna Zahorowska of Ostoja Clan.

Darband, Qazvin
Darband is a village in Rudbar -e Shahrestan Rural District, Alamut -e Gharbi District, Qazvin County, Qazvin Province, Iran. At the 2006 census, its population was 139, in 34 families.

Which country the director of film Funny Games (2007 Film) is from?"
