index,question,predicted_answer,actual_answer,bert_score,cosine_score,exact_match
643,"Claire Annabel Caroline Grant Duff (25 December 1870 – 12 January 1944) was a poet, writer and high society hostess. She published her memoir A Victorian Childhood in 1932 with Methuen Publishing. She was the eldest daughter of Sir Mountstuart Grant Duff and Anna Julia Webster. She was the author of A Victorian Childhood, which was published in 1932, under the pen name Annabel Jackson. In 1894, she married in Frederick Huth Jackson, a partner in the private bank, Frederick Huth and Sons. They had one son, Frederick who married Helen Vinogradoff, daughter of the distinguished historian Sir Paul Vinogradoff, and three daughters: Konradin, later Lady Arthur Hobhouse; Anne, later Anne Fremantle; and Claire, later Countess de Loriol Chandieu.

Caroline, Lady Duff (née Lady Caroline Paget) (15 June 1913 – 22 May 1973) was the daughter of Charles Paget, 6th Marquess of Anglesey, and his wife, the former Lady Victoria Manners, eldest daughter of the 8th Duke of Rutland. She was born on 15 June 1913, and became the second wife of Sir Michael Duff, 3rd Baronet, on 14 July 1949. During the 1930s, she was a notable British socialite, and a minor actress. She was beloved of the artist Rex Whistler, who painted numerous portraits of her, including a startling nude, which is on display at Plas Newydd, (the ancestral home of the Marquess of Anglesey). Lady Caroline Paget was the unrequited love of Elizabeth Parrish Starr. There are several references to her in the published journals of Edith Olivier and The National Screen and Sound Archive of Wales has footage of short films featuring Caroline and her sister Elizabeth, as well as other material. On 22 May 1973, Lady Caroline Duff died at the age of 59. She had one child, an adopted son, Charles Duff (b. 1950).

Dominique Le Duff( born 20 August 1960) is a Breton singer- songwriter, born in Plouescat in the Finistère department of Brittany in north- western France. Dom Duff was raised on his parents coastal farm and learned both French and breton language.

Where was the place of death of Princess Anne Charlotte Of Lorraine's mother?",plas newydd,commercy,0.18343612551689148,0.0,False
644,"Anne Charlotte of Lorraine( 17 May 1714 – 7 November 1773) was the Abbess of Remiremont and Mons. She was the thirteenth of fifteen children of Leopold, Duke of Lorraine, and his spouse Élisabeth Charlotte d' Orléans. Her mother was the niece of Louis XIV of France and sister of Philippe II, Duke of Orléans and Regent of France during the minority of Louis XV.

Élisabeth Charlotte of Lorraine( Élisabeth Charlotte Gabrièle; 21 October 1700 – 4 May 1711) was a Princess of Lorraine. She died of smallpox aged 10. She was the Titular Abbess of Remiremont.

Anne Marie Thérèse of Lorraine( 30 July 1648 – 1661), was a Princess of Lorraine and was later a Princess Abbess of the Imperial Remiremont Abbey in France. She was the daughter of Nicholas Francis, Duke of Lorraine, and Claude Françoise de Lorraine. She was a minor during her entire rule and Remiremont was ruled by the Dame Doyenne, Hélène d'Anglure, and the Dame Sonière Bernarde de Cléron de Saffre( fl. 1704).

Who was born first out of Pierre Gauvreau and Tit Liviu Chinezu?",pierre gauvreau,tit liviu chinezu,0.3385522663593292,0.0,False
645,"Blessed Tit Liviu Chinezu( 22 June 1904 – 15 January 1955) was a Romanian bishop of the Greek- Catholic Church. Born to a priest in Huduc village, Mure County, he went to Rome in 1925, studying first at Sant'Atanasio college and becoming a Doctor of Sacred Theology at the Pontificium Institutum Internationale Angelicum, the future Pontifical University of Saint Thomas Aquinas, Angelicum in 1930. He was ordained to the priesthood on 31 January 1930. Arrested in October 1948 by the authorities of the new Communist regime that outlawed the church, he was secretly ordained bishop in December 1949 by other detained bishops. Never tried or sentenced, he was eventually sent to Sighet prison. He died there of hypothermia. Pope Francis beatified him and six other Romanian bishop martyrs on 2 June 2019 in Blaj.

Olimpiu- Dumitru Popescu- Colibai( 16 March 1912 – 2 March 1993), nicknamed Tata Pik, was a Romanian handball manager, rugby union player and author of books on sports. He had pioneered handball in the city of Braov. Popescu- Colibai graduated from the A.N.E.F. in 1937. He helped develop many leading handball players during decades: including Anna Stark, Maria Scheip, Mara Windt, Gerlinde Reip, Edeltraut Franz- Sauer, Iuliana Nako, and Rodica Floroianu. As a rugby player, he won the national championship with TCR. In 1934, Popescu- Colibai and the Romania national rugby team appeared against Italy. He was a starter. Other honours followed his death: he is the namesake of the multi-purpose, 1,700- seat Dumitru Popescu Colibai Sports Hall in Braov.

Caroline Luigini, called Câline, (2 November 1873 in Lyon – 1968 in Paris, aged 94) was a French musician, harpist and professor of harp of Italian origin, born from a family of musicians of Modena, who was the pupil of Camille Saint-Saëns.

When is Princess Joséphine Marie Of Belgium's mother's birthday?",2 november 1873,17 november 1845,0.6493905782699585,0.26055567105626243,False
646,"Princess Marie of Hohenzollern-Sigmaringen, later Princess Marie of Belgium, Countess of Flanders (Marie Luise Alexandrine Karoline; 17 November 1845 – 26 November 1912) was a Princess of Hohenzollern-Sigmaringen, later simply of Hohenzollern, and mother of King Albert I of Belgium.

Princess Joséphine Marie of Belgium (30 November 1870 — 18 January 1871) was the daughter of Prince Philippe, Count of Flanders, and Princess Marie of Hohenzollern-Sigmaringen. She was the older twin to Princess Henriette of Belgium. In 1872 Joséphine Marie's mother gave birth to another daughter, who was named Joséphine in her memory.

Princess Joséphine Caroline of Belgium( 18 October 1872 – 6 January 1958) was the youngest daughter of Prince Philippe, Count of Flanders and Princess Marie of Hohenzollern- Sigmaringen. She was an older sister of Albert I of Belgium.

Who is Infante Philip, Duke Of Calabria's paternal grandmother?",princess marie of belgium,elisabeth farnese,0.3691248297691345,0.0,False
647,"Infanta Eulalia of Spain, Duchess of Galliera (María Eulalia Francisca de Asís Margarita Roberta Isabel Francisca de Paula Cristina María de la Piedad) (12 February 1864 – 8 March 1958) was the youngest and last surviving child of Queen Isabella II of Spain and the youngest sister of King Alfonso XII. She authored memoirs that were controversial for their critical perspective and allegations about the political policies of various Spanish and foreign governments.

Infanta Alicia of Spain, Duchess of Calabria (née:  Princess Alicia Maria Teresa Francesca Luisa Pia Anna Valeria of Bourbon-Parma; 13 November 1917 – 28 March 2017) was a daughter of Elias, Duke of Parma, and Archduchess Maria Anna of Austria. Alicia was Duchess of Calabria through her marriage to Infante Alfonso, Duke of Calabria (1901–1964). She bore the title of Infanta of Spain from 1936, and took part in some of the activities that the Spanish Royal Family organises. Through marriage, she was maternal half-aunt of Juan Carlos I of Spain. She was born in Vienna, Austria-Hungary, and died in Madrid, Spain. She was paternal first cousin of Boris III of Bulgaria, and paternal half-first cousin of Jean, Grand Duke of Luxembourg, Otto, Crown Prince of Austria and Queen Anne of Romania.

Isabella of Urgell, Duchess of Coimbra (Spanish: Isabel) (12 March 1409 – 17 September 1459) was a Catalan noblewoman of the Urgell branch of the House of Aragon. She was the wife of Infante Peter, Duke of Coimbra.

Where was the place of death of the director of film We (1982 Film)?",madrid spain,přerov,0.10340920835733414,0.0,False
648,"We  is a 1982 German science fiction film written by Claus Hubalek, directed by Vojtch Jasný and produced by German TV network ZDF. The film presents a world of harmony and conformity within a united state of technocratic progressivism. It is based on the 1921 novel We by the Russian writer Yevgeny Zamyatin.

Living Among Us is a 2018 American vampire horror film, directed by Brian Metcalf. Filmed in 2013, it was released in 2018, seven months after the death of John Heard, making it his last feature film release. The film was distributed by Vision Films and Sony Pictures Home Entertainment with a limited theatrical release. On January 31, 2018 the Academy of Motion Picture Arts and Sciences requested that writer/director/producer Brian Metcalf allow the script, marking Heard’s last work, to be added to their Permanent Core Collection inside the Margaret Herrick Library.

United Passions ( French: United Passions: La Légende du football) is a 2014 English- language French drama film about the origins of the world governing body of association football, Fédération Internationale de Football Association( FIFA). Ninety- percent funded by FIFA, it stars Tim Roth, Gérard Depardieu and Sam Neill, and is directed by Frédéric Auburtin. It premiered at the Cannes Film Festival on 18 May 2014. The film's release in North America on 5 June 2015 was particularly unsuccessful, coinciding with the 2015 FIFA corruption case. In the United States, the film grossed just$ 918 in its opening weekend, making it the lowest- grossing film in American history. The film was unanimously poorly reviewed and described as propaganda, and is considered to be one of the worst films of all time. The film was also a major box- office bomb, losing$ 26.8 million worldwide and failing to obtain a theatrical distribution in many markets.

Which album came out first, Sol Niger Within or The Magic Place?",sol niger within,sol niger within,1.0000001192092896,1.0000000000000002,True
649,"The Magic Place is the debut album by ambient artist, Julianna Barwick. The album released on February 21, 2011 by Asthmatic Kitty Records.

 No Place is a song by Australian alternative dance group Rüfüs Du Sol. The song was released on 25 May 2018 as the lead single from the group's third studio album Solace. It is also the first release after the group's formal name change to Rüfüs Du Sol, which they previously went by in North America only. The group said:' No Place' is the first piece of music from an album we've been working on solidly for over a year now. It took about a year to find the song we felt right about as the first piece of music from this record. We knew as soon as we heard it come out of the speakers that this was how we wanted to greet people this time around. It feels good to be back. At the ARIA Music Awards of 2018, No Place was nominated for two awards; Best Group and Best Dance Release.

This Is Somewhere is the second studio album, and the first on a major record label, by Grace Potter and the Nocturnals, released in August 2007 by Hollywood Records. The album debuted at #119 on the Billboard Top 200 the week of August 25, 2007 and at #1 on the Billboard Heatseekers Chart.

Which country the director of film Downloaded (Film) is from?",united states,american,0.7049962878227234,0.0,False
650,"Downloaded is a documentary film directed by Alex Winter about the downloading generation and the impact of filesharing on the Internet. A teaser of the film premiered at SXSW on March 14, 2012. The feature film made its world premiere at SXSW on March 10, 2013, and was shown at other film festivals around the world. VH1 partnered with AOL to distribute the film widely and was broadcast as a VH1 Rock Docs feature in late 2014.

Delivered is a 1999 thriller/crime film directed by Guy Ferland. A pizza boy finds a murdered man at his next delivery and becomes the murderer's next intended victim.

 Download is a promotional single by American rapper Lil' Kim. It features R&B singers T- Pain and Charlie Wilson and was written by Lil' Kim and T- Pain and produced by Trackmasters. The song samples Computer Love by Zapp. It peaked at number 21 on the Billboard Hot R&B/ Hip- Hop Songs chart.

Are The Finches and She Drew The Gun both from the same country?",no,no,1.0,1.0,True
651,"She Drew the Gun are a manufactured band from Wirral, England, fronted by singer/ songwriter Louisa Roach. They won the Glastonbury Festival Emerging Talent competition in 2016. Their music is described as psych pop and is known for its often political lyrics.

Five Nights at Freddy's: Sister Location (often abbreviated to Sister Location  or FNaF: SL, and otherwise known as Five Nights at Freddy’s 5) is a point-and-click survival horror video game created by Scott Cawthon. It is the fifth installment of the main series of the game franchise Five Nights at Freddy's. Originally released on 7 October 2016, a mobile port was released for Android devices on 22 December 2016 and for iOS devices on 3 January 2017.

Fu-Schnickens were an American hip- hop trio from 1988 to 1995, based in Brooklyn, New York. The Fu-Schnickens' popularity was brief but significant in hip hop history. Their best- known track is 1993's What's up, Doc? ( Can We Rock), which featured basketball star Shaquille O'Neal.

Where did Joanna, Duchess Of Durazzo's mother die?",durazzo,neapolitan,0.26277458667755127,0.0,False
652,"Joanna of Durazzo( 1344 – 20 July 1387) was the eldest daughter and eldest surviving child of Charles, Duke of Durazzo, and his wife, Maria of Calabria. She succeeded as duchess on the death of her father in 1348 when she was only a child of four years old. Joanna was a member of the House of Anjou- Durazzo. She reigned as Duchess of Durazzo from 1348- 1368. She married twice; firstly to Louis of Navarre and then to Robert IV of Artois, Count of Eu.

Yolande( 2 November 1428, Nancy – 23 March 1483, Nancy), was Duchess of Lorraine( 1473) and Bar( 1480). She was the daughter of Isabella, Duchess of Lorraine, and René of Anjou( King of Naples, Duke of Anjou, Bar and Lorraine, Count of Provence). Though she was nominally in control of major territories, she ceded her power and titles to her husband and her son. In addition, her younger sister was Margaret of Anjou, Queen of England. In the 19th century, a romanticised version of her early life was popularised by the play King René ’s Daughter by Henrik Hertz, in which she is portrayed as a beautiful blind princess living in an isolated garden paradise. It was later adapted to Tchaikovsky's opera Iolanta. There is no evidence that she was ever blind.

Orazio Farnese, Duke of Castro (Valentano, February 1532 – Hesdin, 18 July 1553) was the third duke of Castro. He was the son of Pier Luigi Farnese, Duke of Parma, and his wife Gerolama Orsini. He married Diane de France on 14 February 1552. Orazio was at Hesdin when Emperor Charles V placed the city under siege. Orazio was killed 16 July 1553.

Who is the father-in-law of Ri Sol-Ju?",kim jong-il,kim jong-il,1.0,1.0000000000000002,True
653,"Ji Sang-wook (born 16 May 1965) is a South Korean academic and politician in the conservative Bareun Party. He is currently a member of the National Assembly for Jung-gu and Seongdong-gu, Seoul, and was previously head of the party's district organization in Jung-gu. Before joining the Saenuri Party, Ji was formerly a spokesman for the Liberty Forward Party, and ran as that party's candidate for Mayor of Seoul in 2010. He was nominated again for the post in 2011 but withdrew before the election took place. Prior to his entry into politics, Ji was a professor at Yonsei University's Graduate School of International Studies. He studied civil engineering as an undergraduate at Yonsei before earning a masters at Stanford University and a doctorate from the University of Tokyo. He met LFP chairman Lee Hoi-chang in the United States after Lee's defeat in the 2002 presidential election, and subsequently served as a close aide to him. Ji is married to the actress Shim Eun-ha, who has supported him in elections.

Ratul Shankar is the great-grandson of Shyam Shankar Chowdhury, grandson of Uday Shankar, grand nephew of Ravi Shankar, son of Mamata Shankar and nephew of singers Anoushka Shankar and Norah Jones.

Haroon Al Rashid( Urdu :   )( born 1935) is the leader of the Nisbat- e- Rasooli Sufi order in Mohra Sharif, Pakistan, and is known by the honorific Pir. He gives Islamic sermons every Friday( in Mohra Sharif) and Saturday( in Islamabad). He preaches the philosophy of Nisbat- e- Rasooli. Al- Rashid has performed the Hajj pilgrimage every year since 1960, and has over six million followers around the world. He has two sons, Shahzada Gohar Nazir and Shahzada Jamal Nazir, and two daughters. Gohar Nazir is the named successor( crown prince) of Mohra Sharif. The Crown Prince has two sons, Deedawar Nazir and Murad Nazir, who are currently studying. Shahzada Gohar Nazir is a doctor by education and profession. He built a free hospital in Mohra Sharif, where he sees patients daily. He wrote his first book Arzo e Natamam when he was in eighth grade in Aitchison College Lahore. After that he wrote two more books: Kayal Rang and Rang e Ja'n. Both are in Urdu and contain Sufi Kalam( Naats) and gazals as well. Shahzada Jamal. Nazir was the Federal Minister for four ministries in the interim 2013 Cabinet with more than 40 departments under him. He initiated some ground breaking reforms in all his ministries. He was the Federal Minister for Religious Affairs, National Health Services, National Heritage and Integration, and National Harmony. Shahzada Jamal Nazir was also Advisor with Minister of State status for the Government of Pakistan on National Regulations and Services in 2011, 2012, and 2013. He is a lawyer by education and profession. He has a Juris Doctor and LL.M. from the Strum College of Law, University of Denver, USA. Prior to this, he obtained a master's degree in administration( MPA) and B.A. Economics from the USA. In his professional experience he has worked as lawyer/ legal council for the Oil and Gas Development Corporation Limited( Pakistan), United States Bankruptcy Court( Denver, USA) and Gorsuch Kirgis law firm( Denver, USA). Currently, he is continuing legal consulting, politics and social services in Islamabad, Hazara, Pothowar, Kashmir and parts of Punjab. He is remain officially unaffiliated with any political party, but offers his services as a technocrat in the best interest of Pakistan. Recently, there is immense calling from his supporters to contest elections.

Which film has the director died later, All The Sins Of The Earth or Women In The Wind?",all the sins of the earth,all the sins of the earth,1.0,1.0000000000000002,True
654,"All the Sins of the Earth  is a 1958 West German drama film directed by Fritz Umgelter and starring Barbara Rütting, Ivan Desny and Paul Dahlke.

The Earth Is a Sinful Song () is a 1973 Finnish drama film directed by Rauni Mollberg and based on the novel Maa on syntinen laulu by late Finnish author Timo K. Mukka. It was entered into the 24th Berlin International Film Festival. The film was also selected as the Finnish entry for the Best Foreign Language Film at the 46th Academy Awards, but was not accepted as a nominee.

The Sins of the Mother is a 1921 German silent drama film directed by Georg Jacoby and starring Carl Auen and Käthe Dorsch. The film's sets were designed by the art director Kurt Richter.

Who was born first, Patrik Lácha or Brad Booth?",patrik lácha,brad booth,0.10125193744897842,0.0,False
655,"Arthur Booth (3 November 1902 – 17 August 1974) was an English professional first-class cricketer, who played first-class cricket for Yorkshire County Cricket Club. He was an orthodox slow left-arm bowler, and a lower-order right-handed batsman.

Brad Eric Lincoln (born May 25, 1985) is an American former professional baseball pitcher. He played in Major League Baseball (MLB) for the Pittsburgh Pirates, Toronto Blue Jays, and Philadelphia Phillies. Prior to playing professionally, he attended the University of Houston, where he played college baseball for the Houston Cougars.

Newton Booth( December 30, 1825 July 14, 1892) was an American entrepreneur and politician. He was a cousin to John Wilkes Booth. Born in Salem, Indiana, he attended the common schools. In 1841, his parents Beebe and Hannah Booth moved from Salem to Terre Haute, Indiana. Newton graduated from Asbury University, later renamed DePauw University, in nearby Greencastle, Indiana. He studied law in Terre Haute and was admitted to the bar in 1850. In the same year, he moved to California, where he temporarily engaged in the wholesale grocery business at Sacramento. He made his fortune as a saloon keeper. He returned to Terre Haute in 1857 and engaged in the practice of law with future U.S. Congressman Harvey D. Scott until 1860, when he returned to Sacramento, and again engaged in mercantile pursuits. He was the uncle of author Booth Tarkington, son of his sister Elizabeth Booth, who was raised in Terre Haute. He married his business partner's widow Octavine C. Glover( 1833- 1907) on February 9, 1892. Booth was elected to the California State Senate in 1862, serving in 1863, and was the eleventh governor of California from December 8, 1871, to February 27, 1875, when he resigned, having been elected to the United States Senate. Elected as an Anti-Monopolist, he served as a Senator from March 4, 1875, to March 3, 1881; he was not a candidate for reelection in 1880. During his time in the Senate, he served as chairman of the U.S. Senate Committee on Manufacturers and the U.S. Senate Committee on Patents, both during the 45th Congress. In 1876, the Greenback Party nominated him for Vice President of the United States on the ticket with Peter Cooper. However, Booth declined the nomination and Samuel F. Cary replaced him. After serving in Congress, he returned to his wholesale mercantile business in Sacramento where he died in 1892. He is interred in Sacramento Historic City Cemetery.

Where was the place of death of Lin Liguo's father?",sacramento,öndörkhaan,0.038148969411849976,0.0,False
656,"Lin Liguo (, 1945 - September 13, 1971) was the son of the Chinese Communist military leader Lin Biao and the person in charge of Project 571 Outline, a plotted coup against Mao Zedong.

The Former Residence of Lu Xun in Shanghai located at 9 Continental Terrace, Lane 132, Shanyin Road, Hongkou District, Shanghai, China, is the former residence of Lu Xun( 1881–1936), a noted Chinese writer. Lu lived in the house from 1933 to his death in 1936.

Li Huanzhi , originally Li Zhaocai , also known as Li Zhonghuan (2 January 1919 – 19 March 2000), was a Chinese classical composer of the twentieth century. Born in Hong Kong, his ancestors came from Jinjiang City, Quanzhou, Fujian, and his mother was Taiwanese.

Where was the place of death of the director of film Valley Of The Giants (Film)?",hong kong,new york,0.3700994849205017,0.0,False
657,"Valley of the Giants is a 1938 American Technicolor adventure film directed by William Keighley, written by Seton I. Miller and Michael Fessier, and starring Wayne Morris, Claire Trevor, Frank McHugh, Alan Hale Sr., Donald Crisp, and Charles Bickford. It is based on the novel The Valley of the Giants by Peter B. Kyne. The film was released by Warner Bros. on September 17, 1938.

The Valley of the Giants is a 1927 silent film adventure directed by Charles Brabin and starring Milton Sills and Doris Kenyon who were real- life man and wife. It was based on a novel by Peter B. Kyne. First National produced and distributed the film having gained the screen rights to the story from Famous Players- Lasky and Paramount. Paramount had made a version of the novel in 1919 with Wallace Reid, and it would again be filmed in 1938. A copy of this film survives at the UCLA Film and Television Archive. It is also listed as existing in an incomplete print at the Library of Congress.

Valley of the Giants is a 1919 American silent romantic drama film directed by James Cruze and starring Wallace Reid and Grace Darmond. Based on Peter B. Kyne's popular 1918 novel of the same name, the film produced by Famous Players-Lasky and distributed through Paramount Pictures.

Who is younger, Jonetani Ralulu or Andre Blay?",jonetani ralulu,jonetani ralulu,0.9999998211860657,1.0000000000000002,True
658,"Roxanne Emery( born 4 October 1984, in Southampton, England) is an Amsterdam- based singer- songwriter, multi-instrumentalist and producer. She is the sister of the DJ and producer Gareth Emery. Her music has been featured in episodes of several popular television shows, including Cougar TownAwkward, and Keeping Up with the Kardashians. She also runs her own label, LATE Records which manages other independent artists.

Roza Eva Maria Sage( born 25 November 1957), an Australian politician, was a member of the New South Wales Legislative Assembly representing the Blue Mountains for the Liberal Party from 2011 to 2015.

Pierre- François Levasseur, called the older( born 11 March 1753) in Abbeville, was a French classical cellist.

Who is Fernando Rodríguez De Castro's paternal grandfather?",andrés rodríguez castro,fernando garcía de hita,0.5084092617034912,0.0,False
659,"Fernando Rodríguez de Castro (died 1304), was a Galician noble and a member of the House of Castro. He was the son of Esteban Fernández de Castro, Lord of Lemos and Sarria, and Alzonza Rodríguez de León. His paternal grandparents were Fernando Gutiérrez de Castro and Emilia Iniguez de Mendoza. His maternal grandparents were Rodrigo Alfonso de León, son of Alfonso IX of León, and Ines Rodríguez Cabrera. Following the death of his father, Esteban Fernández de Castro, Fernando became Lord of Lemos and Sarria. In 1293, he married Violante Sánchez of Castile, illegitimate daughter of Sancho IV of Castile. He was one of the most powerful and influential nobles of Galicia, like most members of the House of Castro. In 1304, Fernando took up arms against Ferdinand IV of Castile, by attacking Philip of Castile, who was in Galicia besieging the fortress of Monforte de Lemos. Fernando's advisers tried to persuade him to reach a peace agreement with the Felipe, who was brother of Violente Sánchez of Castile, his wife. However, no agreement was reached and Fernando Rodriguez de Castro was killed in the ensuing battle.

Fernando Ruiz de Castro( d. Bayonne, 1377), was a Galician nobleman of the House of Castro and prominent military figure. He was the third Count of Lemos, Trastámara and Sarria. He is often referred to by the appellation Toda la lealtad de España( All the loyalty of Spain), from an inscription on his tomb in Bayonne. He was the son of Pedro Fernández de Castro and Isabel Ponce de Leon. He was the brother of Juana de Castro, wife of King Peter I of Castile and half- brother of the controversial Inês de Castro( mistress of King Peter I of Portugal), and Álvaro Pires de Castro( leader of the Portuguese branch of the House of Castro). Fernando Ruiz de Castro became a prominent figure in the circle of King Peter of Castile, and served as lord steward and standard- bearer of the realm. During the Castilian Civil War, he was the leading partisan of Peter's camp, and continued fighting for the Petrist cause against the House of Trastámara even after the king's death in 1369. His first marriage in 1354 to Juana Alfonso, illegitimate daughter of Alfonso XI of Castile, produced two children: Divorced from his first wife, in 1367 he married Eleanor Enriquez, Lady of Melgar, widow of Alonso de Guzmán and daughter of Enrique Enriquez and his wife, Urraca Ponce de Leon. This marriage produced no offspring. From his mistress Mília Gonçalves, Lady of Assequins, he had one illegitimate son:

Fernando Rodríguez (or Fernán Ruiz) de Castro  (1125–1185) was a Castilian nobleman, statesman and military leader who made his career in León. He was the leader of the House of Castro during the civil wars that followed the death of Sancho III of Castile and the succession of the infant Alfonso VIII. He was nicknamed el Castellano (the Castilian) in León and el Leonés (the Leonese) in Castile. Fernando was the eldest son of Rodrigo Fernández de Castro and his wife, Eilo Álvarez. He led the Castro family in their dispute with the House of Lara over the custody and regency of the young Alfonso VIII after Sancho III's death in August 1158. Early in 1160 the Laras managed to exile him to the court of Ferdinand II of León. He returned to Castile in March with an army and defeated the Laras at the Battle of Lobregal, where his erstwhile father-in-law, Osorio Martínez, was killed fighting alongside his enemies, and Nuño Pérez de Lara was captured. Nonetheless, he was unable to reestablish himself in his homeland. Shortly after 1160, with a mixed force of Christians and Muslims, Fernando besieged the recently founded city of Ciudad Rodrigo. Ferdinand II, with the militias of Salamanca and Zamora, came to its relief. Fernando was soon reconciled to the king of León, who appointed him governor first of Cuéllar, Dueñas, Salamanca, Toro, Valladolid, and Zamora, and later of Asturias and Benavente. He served Ferdinand II as majordomo, the highest court official in power, on two occasions: between 15 August 1162 and 6 September 1164 and between 19 October 1165 and 15 May 1166. In 1162 Ferdinand II conquered Toledo from Castile and placed it in the hands of Fernando Rodríguez as governor. Toledo remained a Leonese possession until 1166. In 1164 Fernando returned to Castile a second time with an army and killed Manrique Pérez de Lara in the Battle of Huete (June/July). In 1168 he was appointed alcalde in the city of León, and controlled the city's fortifications (tenente turris Legionisheld the towers of León) until 1182. In the early summer of 1169, the Portuguese freebooter Gerald the Fearless took the city of Badajoz after a long siege, but the garrison took refuge in the alcazaba, the siege of which continued. Seeing an opportunity to add to his domains the chief city of the region at the expense of both his Muslim and Christian enemies, Afonso I of Portugal came with an army to Badajoz to relieve Gerald. This provoked the opposition of Ferdinand of León, who claimed Badajoz as his own and came south with an army at the request of the Almohad caliph Abu Yaqub Yusuf, who had already sent a contingent of 500 cavalry to assist the garrison. Fernando Rodríguez, then majordomo, was one of the Leonese leaders on this expedition. The besieging Portuguese were themselves besieged by the Leonese and fighting broke out in the streets. While trying to flee, Afonso was caught on the hinge of a gate and flung from his horse, breaking his leg. He was captured by Ferdinand's men, while Fernando captured Gerald. After the mêlée the Leonese had control of the town and the alcazaba, which they soon relinquished to their Muslim allies. Several of Gerald's conquests were ceded to purchase his freedom. Ferdinand retained Cáceres, but Trujillo, Montánchez, Santa Cruz de la Sierra, and Monfragüe he gave to Fernando Ruiz. Fernando thus established a semi-independent lordship between the Tagus and Guadiana rivers, with his seat at Trujillo. In 1171 he was granted the infantaticum of León. Between 1172 and 1175 Fernando held Mayorga and Melgar de Arriba from the Crown, both had been fiefs of Osorio Martínez. He was for the remainder of his career a frequent attendee at both the Leonese and Castilian courts. The Annales compostellani record Fernando's death in the year 1185, sometime after August 16.

Which film came out earlier, Gran Torino or Rivaaj?","""gran torino"" came out earlier",rivaaj,0.1456676721572876,0.0,False
660,"Spara, Gringo, spara (internationally released as The Longest Hunt and Shoot, Gringo... Shoot!) is a 1968 Italian spaghetti western directed by Bruno Corbucci. It is the first western directed by Bruno Corbucci (brother of western specialist Sergio Corbucci), and except the parodistic and bizarre The Three Musketeers of the West it is his only western. The title song Rainbow... vorrei... vorrei is performed by Little Tony. Alex Cox in his book 10,000 Ways to Die  refers to the film as derivative and boringa reminder that talent as a director is not inheritable, or a family trait.

Rivales is a 2008 Spanish comedy-sport film directed by Fernando Colomo and written by Joaquín Oristrell and Inés París. The plot follows an Under-12 Spanish football tournament.

Ratas, Ratones, Rateros is a 1999 Ecuadorian film directed by Sebastián Cordero and starring Carlos Valencia and Marco Bustos. It was n't widely released until 2001 or 2002. It was nominated for Best Film of the Year in 2001 by the Spanish Goya Awards. The plot follows the life of Salvador( Bustos), a young petty thief from Quito, after he is visited by his cousin Ángel( Valencia), an ex-convict with a bounty on his head.

Which film has the director who died first, Everybody'S Hobby or One Sunday Afternoon (1948 Film)?",one sunday afternoon (1948 film),everybody's hobby,0.2110225409269333,0.0,False
661,"One Sunday Afternoon is a 1933 American pre-Code romantic comedy film directed by Stephen Roberts and starring Gary Cooper and Fay Wray. Based on the 1933 Broadway play by James Hagan, the film is about a middle- aged dentist who reminisces about his unrequited love for a beautiful woman and his former friend who betrayed him and married her. This pre-Code film was released by Paramount Pictures on September 1, 1933.

Every Sunday (sometimes incorrectly listed as Every Sunday Afternoon or Opera vs. Jazz) is a 1936 American short musical film. It tells the story of two adolescent girls and their efforts to save a public concert series, which was being threatened by poor attendance. Directed by Felix E. Feist, the film served as a screen test for, and is the first significant screen appearance of, two adolescent actresses who soon became stars, Judy Garland and Deanna Durbin. Although only lightly reviewed at the time of its release, the film has garnered a generally positive reputation among Garland biographers.

Love in the Afternoon (original title: L'Amour l'après-midi and released in North America as Chloe in the Afternoon) is a 1972 film by Éric Rohmer. It is the sixth and final movie in Rohmer's  series. An English-language remake starring Chris Rock, titled I Think I Love My Wife, was released in 2007. Neither film is a remake or derivative of Love in the Afternoon, a 1957 romantic comedy directed by Billy Wilder.

Where was the director of film The Wedding Video (2003 Film) born?",stephen roberts was born in bridgeport connecticut,american,0.21850550174713135,0.0,False
662,"The Wedding Video may refer to two films:

The Wedding Video is a mockumentary film in the genre of gay and lesbian comedy, starring, directed, and written by Norman Korpi. Filmed in 1998 and completed in 2001 it was not released until 2003 by TLA Video. The film stars a variety of alum from various seasons of the reality television show The Real World. Within the context of the film they ostensibly play themselves; however their characters (as perceived by viewers of The Real World) are exaggerated and various facts about their backgrounds and relationships with one another are altered or made fictional. In fact The Real World is never mentioned.

The Wedding is a dark comedy film made in 2004 in Poland. It was directed by Wojtek Smarzowski.

Who is Sir William Gore, 3Rd Baronet's paternal grandfather?",sir ralph gore,sir paul gore 1st baronet,0.6744688749313354,0.35630042933313816,False
